sample_id,scenario,eta,kappa,vbar,sigma_v,rho,kappa_q
67,low_iid,4.56072394799,6.77026465247,0.0237549153259,0.448418089547,-0.528280326919,1.50000003499
67,spatial_corr,4.58807151132,6.69983353634,0.0238785273017,0.447621220816,-0.466934655642,1.50000165522
67,persistent_factor,4.56165231969,6.92025018334,0.0235836036368,0.441476209955,-0.527230497612,1.50002203734
68,clean,3.41341089316,8.01986321453,0.020789209995,0.324376679632,-0.683978726193,1.55129025189
68,low_iid,4.01592378383,7.7404599101,0.0186049610595,0.398343992256,-0.496952623897,1.54357919479
68,spatial_corr,4.15963117659,7.66983091413,0.0186709656683,0.390395795249,-0.48417643813,1.55309764529
68,persistent_factor,3.94779831549,7.30983280476,0.019233989516,0.3365475762,-0.53081670195,1.55008241162
69,clean,6.68678719805,6.28917044528,0.0206027514488,0.233512790915,-0.609018521115,1.50002513453
69,low_iid,7.15901292711,5.18025929331,0.020120970473,0.279245154302,-0.512014766383,1.58347437624
69,spatial_corr,7.26663487091,5.45429049287,0.0196978042768,0.255135135709,-0.527321642304,1.57322243008
69,persistent_factor,7.23038972939,6.52014763357,0.0190608399737,0.316744475867,-0.731535997353,1.92652304276
70,clean,3.93210529661,7.68461952462,0.020652674153,0.218005825279,-0.770387225091,1.50099716659
70,low_iid,4.36994680633,7.07401384034,0.0195864894734,0.224532563202,-0.778000784722,1.53576274605
70,spatial_corr,4.19237226962,7.01133311261,0.0196656366863,0.221959563045,-0.799983968605,1.50128185245
70,persistent_factor,4.22849422687,7.11273713552,0.0197249093063,0.296371358399,-0.79997295404,1.54661991418
71,clean,2.00008483701,6.69288700591,0.0246716302489,0.34080897837,-0.510685496204,1.65054689881
71,low_iid,2.00008483701,6.37115295768,0.0228692278738,0.419380994447,-0.50936312453,1.50001589153
71,spatial_corr,2.00008483701,6.21808136169,0.0230710177065,0.430120096683,-0.504564183901,1.50000001471
71,persistent_factor,2.00008478672,6.36618047398,0.0229736015293,0.437643448327,-0.531392705093,1.50002070092
72,clean,5.03417484598,7.1749608794,0.0206145718208,0.352330456911,-0.584625349475,1.50011737925
72,low_iid,5.31321372946,6.99203021267,0.0187170987597,0.440107270881,-0.576771529496,1.55909399083
72,spatial_corr,5.30792846997,6.76551665354,0.018773636656,0.414078670364,-0.53464301728,1.50015126618
72,persistent_factor,5.3696258246,7.04197645292,0.0187837788007,0.459801808808,-0.588541770203,1.54826171034
73,clean,4.57308283449,7.64834848773,0.020060073466,0.335972900326,-0.570572388649,1.50000344334
73,low_iid,4.87552873213,6.99529644416,0.0192498413655,0.220336919587,-0.513789423369,2.09379614455
73,spatial_corr,5.04913202138,6.10585292938,0.0198756585878,0.266256145808,-0.509889110883,1.52919882719
73,persistent_factor,5.09259466011,6.17686931168,0.0197586667919,0.250822977582,-0.494098416111,1.55123097143
74,clean,6.5638635701,8.37402240432,0.0185831503918,0.359486386626,-0.56852123482,1.50011063296
74,low_iid,6.61417715068,6.64075361978,0.0187132660005,0.353510142893,-0.506419930761,1.55291960847
74,spatial_corr,6.38773596157,6.29525265111,0.0192382809447,0.353812438251,-0.540320948885,1.50003715027
74,persistent_factor,6.2648528149,6.23780098586,0.019417788417,0.331842488978,-0.573392565914,1.50006571175
75,clean,4.19510491339,6.20979593819,0.0219246184284,0.361865159956,-0.389660431384,1.50011332837
75,low_iid,4.52316506902,5.99399225429,0.0200093611716,0.34125796758,-0.489216641096,1.50008266931
75,spatial_corr,4.70047599851,6.05816485422,0.0197431348999,0.365243079175,-0.370444877368,1.57985598958
75,persistent_factor,4.67183678316,6.12370817964,0.0193798190447,0.335563837124,-0.339478444516,1.5265469588
76,clean,6.14960827561,8.64890947526,0.0179401738993,0.412949446614,-0.450982735789,1.76554884501
76,low_iid,6.1860542887,7.36829945617,0.0181905528558,0.222426480274,-0.391754768425,2.44596155141
76,spatial_corr,6.52789886148,6.33074285018,0.017775748052,0.257544767638,-0.254139165222,1.50011219
76,persistent_factor,5.91890354344,6.57686270124,0.0189773047193,0.257572209662,-0.799795624017,1.9075991252
77,clean,2.00011733969,5.21069745527,0.0283413508393,0.371276070908,-0.654923714314,1.59702565632
77,low_iid,2.09407357877,5.31120640965,0.0254002046543,0.457932364508,-0.566112942362,1.50000338221
77,spatial_corr,2.13253853855,5.4045272774,0.0253112364616,0.461081869557,-0.577240021655,1.50012530945
77,persistent_factor,2.0097937094,5.36965710024,0.0256164689851,0.467016590689,-0.620800144652,1.50003600806
78,clean,7.45978402821,8.77740148563,0.0196711090874,0.337170964514,-0.428334321358,1.50001746971
78,low_iid,7.9064658002,8.99990760167,0.0178686584472,0.481978131462,-0.553486045915,1.58831843292
78,spatial_corr,7.39121552995,8.65176360732,0.019678288497,0.480182057457,-0.776121401827,1.80624787257
78,persistent_factor,7.99991516583,8.99933690141,0.0179276006208,0.461730969372,-0.558289857498,1.50012547398
79,clean,4.09391356633,5.22833929552,0.0216318411664,0.271704698662,-0.450340423638,1.5000370722
79,low_iid,4.6218845562,5.54289599859,0.0190606801409,0.222256750316,-0.782448215138,1.50014405138
79,spatial_corr,4.70215466668,5.69288062735,0.0181943140376,0.243138739082,-0.50027842986,1.50019102832
79,persistent_factor,4.88029961207,5.76165928931,0.0178502687859,0.214290881326,-0.390884129326,1.55919334112
80,clean,7.87276133478,6.62394767386,0.0215931682284,0.361888398159,-0.450024559079,1.50861473419
80,low_iid,7.99991516299,5.94882908815,0.0210809090178,0.329272350718,-0.607352464512,1.59596505406
80,spatial_corr,7.99991516299,5.81480533927,0.0209138495026,0.276266082279,-0.507282030584,1.5581386934
80,persistent_factor,7.99991516299,6.47328833601,0.0196004196681,0.405899262743,-0.305978107157,1.67694568536
81,clean,7.39812957572,8.98604861629,0.0179863876801,0.351048033627,-0.755970560433,1.50007526522
81,low_iid,7.75409109878,6.68613327512,0.0175210389077,0.268357861805,-0.526029608765,1.50364956153
81,spatial_corr,7.99991517375,7.98290552086,0.0161969421233,0.200432708702,-0.436470946261,1.91757120454
81,persistent_factor,7.45510012234,5.65059795246,0.0189293044292,0.270825641182,-0.525068587391,1.62666135646
82,clean,4.07477626198,4.90364570168,0.0267387099007,0.388063740108,-0.410361501122,1.50000752247
82,low_iid,4.50255234032,5.09094956719,0.0243159329251,0.4756636202,-0.481957842927,1.50001357423
82,spatial_corr,4.55531958303,5.10816919214,0.0244234846013,0.451458716112,-0.521832768578,1.50004020913
82,persistent_factor,4.41562084438,5.06039418694,0.024522189042,0.445047098649,-0.488317546409,1.50001932742
83,clean,7.29225197269,6.81501110042,0.0192922764465,0.360343313465,-0.35238067778,1.52838147756
83,low_iid,7.57601388054,5.20267061,0.0204468195096,0.244014391404,-0.529321683453,1.91944190033
83,spatial_corr,7.89260402552,5.42213769913,0.0191777521004,0.243202808274,-0.429985011121,1.5014375302
83,persistent_factor,7.86642268688,5.90565688173,0.0185545070619,0.237709001403,-0.459184946513,1.5445894374
84,clean,2.43822660137,7.54107315672,0.0205125186973,0.368924415664,-0.384917106921,1.71029866187
84,low_iid,2.47597598112,6.27639738292,0.0197255824132,0.25929299235,-0.533329848011,1.50696902801
84,spatial_corr,2.5156386045,6.10641363372,0.0203576308548,0.221322736359,-0.475528550222,1.71627971737
84,persistent_factor,2.4734944124,6.94853896233,0.019358758743,0.253615944216,-0.500715942958,1.9713707985
85,clean,2.94089235106,6.13347612258,0.0231440664331,0.312049420442,-0.522436799946,1.50000591839
85,low_iid,3.52127042374,6.42548418082,0.0198025206976,0.363529719317,-0.267246183448,1.50071609485
85,spatial_corr,3.41123518797,6.0929786269,0.0209874118441,0.325372312139,-0.413546373674,1.50029300042
85,persistent_factor,3.41601513712,6.78675961483,0.0209059903726,0.305533249236,-0.757956502287,1.50026649964
86,clean,7.9967501992,7.80121314832,0.0182719606053,0.352674560598,-0.323379774783,1.50000000128
86,low_iid,7.99991516711,6.19949112702,0.0191510150529,0.200179492835,-0.789115900641,1.50097015334
86,spatial_corr,7.99991517024,6.83668954945,0.0184575085687,0.230170859394,-0.722765453158,1.72879552205
86,persistent_factor,7.99991517036,6.3047670996,0.0192816573399,0.206855637366,-0.78580340482,1.67178756404
87,clean,6.41208243492,8.01587542007,0.0208049578464,0.200000363828,-0.681853108498,1.5001224058
87,low_iid,7.19723430555,7.99096983593,0.0193918218853,0.256874668376,-0.722444714469,1.64714512936
87,spatial_corr,7.16042995153,7.92027828343,0.0195398258329,0.256754217724,-0.752066573747,1.60451092072
87,persistent_factor,7.05960510322,8.00235185345,0.0192815804396,0.233698985588,-0.777277052609,1.63040213325
88,clean,6.72991331115,7.90060381555,0.0195809365184,0.369906881285,-0.38004170627,1.70826337128
88,low_iid,7.05302407689,6.62630969101,0.019183169828,0.295720080949,-0.550292669026,1.57078172659
88,spatial_corr,7.05630152952,7.61406985393,0.0168651734098,0.407549987427,-0.315528586679,1.5118359509
88,persistent_factor,7.10844272452,6.86856535987,0.0182463592986,0.337889351804,-0.336559579048,1.50002818299
89,clean,7.99991516299,7.16321077995,0.0207595173186,0.200130075087,-0.767165151533,1.59055691133
89,low_iid,7.99991516299,6.17604188234,0.0198202114435,0.362442267595,-0.560231850725,1.50007847134
89,spatial_corr,7.99991516299,6.12576948911,0.0199215276857,0.348133243808,-0.574780770981,1.5000958439
89,persistent_factor,7.99991516299,6.21320627616,0.0198513045034,0.376687096561,-0.578475767898,1.50017974987
90,clean,7.32655769286,5.44588246257,0.022737870433,0.341056022422,-0.450065512867,1.59326864838
90,low_iid,7.99991516299,5.44899027393,0.0202052581236,0.418271880227,-0.324476730399,1.74888337754
90,spatial_corr,7.99991516299,5.4849811231,0.0208108052109,0.41775757748,-0.404051273978,1.94293491893
90,persistent_factor,7.99991516299,5.23201839552,0.020522471393,0.321053760764,-0.420022463809,1.5258021442
91,clean,6.83645622744,7.63392721159,0.0203613429637,0.36526171525,-0.558500799999,1.58304311351
91,low_iid,7.49057683412,6.96041578353,0.0186171457138,0.419568196984,-0.36356604897,1.50010045553
91,spatial_corr,7.99991516299,8.48336484959,0.0168193430189,0.528055736022,-0.392670900208,1.50003429004
91,persistent_factor,7.68470580502,7.95334325712,0.0171384182827,0.492829725886,-0.286557084301,1.63510062335
92,clean,4.40797126674,7.08978599692,0.0216268585007,0.362781467367,-0.585908842602,1.50000064331
92,low_iid,5.09779703965,8.16021978745,0.0177995189997,0.50579386269,-0.456253190011,1.50017462028
92,spatial_corr,4.7534049417,7.55294994383,0.0189772822264,0.553124160028,-0.634974348316,1.5104224896
92,persistent_factor,5.13328306605,8.61811556324,0.0175598159889,0.50053406328,-0.588639292778,1.50013984244
93,clean,3.17071478218,7.14541500719,0.0214516736645,0.329980752107,-0.587617478255,1.50002018767
93,low_iid,3.6074940895,8.14879075608,0.0180665168832,0.475511753409,-0.532858385373,1.50018287527
93,spatial_corr,3.46763208661,7.96053596035,0.0180330819084,0.474557609613,-0.463439566155,1.50757521601
93,persistent_factor,3.49258553177,8.12006717617,0.0178016341855,0.474812867193,-0.438092631308,1.50017318029
94,clean,3.8897205548,5.9074232512,0.021954237171,0.322985849335,-0.507662474526,1.50000079538
94,low_iid,4.24080513102,5.68255497056,0.0199943018075,0.301286030655,-0.542366205034,1.50002824287
94,spatial_corr,4.31523317494,5.43905993825,0.0206455807192,0.31372710452,-0.596886984786,1.58187598351
94,persistent_factor,4.1735336595,5.6046311119,0.0201872049127,0.315508416096,-0.56262754403,1.50365259322
95,clean,6.89768867738,7.25052126639,0.0208161542408,0.201204396541,-0.766170310497,1.50081445965
95,low_iid,7.60907621397,6.36909780893,0.0196472906916,0.298837724089,-0.493968629944,1.50015463654
95,spatial_corr,7.99999191435,6.94136304182,0.0183731721654,0.280568766933,-0.201068182623,1.50012502593
95,persistent_factor,7.82209890253,6.56369105931,0.0195491064864,0.287251777113,-0.460907551836,1.50013491641
96,clean,4.32195975148,6.32902534861,0.0216447016985,0.359126194656,-0.471602853426,1.50000158447
96,low_iid,4.72114563652,6.85918938651,0.0184378365129,0.413119954199,-0.459106529094,1.50003613871
96,spatial_corr,4.89044405125,7.36414702383,0.0174244057971,0.504578823428,-0.286673310494,1.5055581046
96,persistent_factor,4.62358333756,6.10806973562,0.0193762622323,0.43385016077,-0.279839167749,1.61697603667
97,clean,5.74651611993,7.85331011997,0.0199926710964,0.3272413742,-0.566643823362,1.50000234581
97,low_iid,5.87711654673,6.78576384915,0.0201230547022,0.458700246278,-0.61843300421,1.56818093496
97,spatial_corr,5.89599524092,6.98570523872,0.0197484498862,0.462713389553,-0.60946340105,1.54951673702
97,persistent_factor,5.70168968169,6.85207288451,0.0197504239738,0.449370828002,-0.663221601457,1.51973517011
98,clean,4.65611452596,8.97686822238,0.0193171600029,0.399769321193,-0.534224247552,1.71687724969
98,low_iid,6.12432374423,7.36994147055,0.0192310531658,0.321990478622,-0.550695911337,1.74701954272
98,spatial_corr,5.01017187045,7.12697086489,0.0186427441459,0.386632191437,-0.364287197718,1.50001374142
98,persistent_factor,4.86264387509,6.73960876412,0.0197869335234,0.317601186263,-0.55361929652,1.50015737737
99,clean,6.27552251249,6.54191891983,0.0216688874357,0.339234983382,-0.386248425035,1.61633729454
99,low_iid,6.36393856958,7.0944926462,0.0197806867225,0.486856210747,-0.718551369805,1.50001374888
99,spatial_corr,6.48661008695,6.33272377118,0.0204674976383,0.461074929165,-0.534615915399,1.50000314022
99,persistent_factor,6.58933805846,6.63033549692,0.019597300952,0.438230882047,-0.558268777186,1.50188176769
