sample_id,scenario,quantity,path_average_truth,path_average_estimate,mean_error,mae,rmse,correlation
26,persistent_factor,erp,0.104166192213,0.0792291085272,-0.0249370836857,0.0249370836857,0.0261675071207,0.993491971918
26,persistent_factor,vrp,-0.0040779964792,-0.00318691182392,0.000891084655272,0.000891084655272,0.000952508052944,0.993491971918
27,clean,erp,0.117614622649,0.150785467311,0.0331708446615,0.0331708446615,0.0382447498281,0.99999445197
27,clean,vrp,-0.00465826698831,-0.00351110659179,0.00114716039653,0.00114716039653,0.00137854707652,0.99999445197
27,low_iid,erp,0.117614622649,0.152838563106,0.0352239404573,0.039006258398,0.0536225091026,0.995545979268
27,low_iid,vrp,-0.00465826698831,-0.00392837628497,0.000729890703346,0.000729890703346,0.000784854413129,0.995545979268
27,spatial_corr,erp,0.117614622649,0.152919725147,0.0353051024977,0.0390510058209,0.0540296027068,0.995353044937
27,spatial_corr,vrp,-0.00465826698831,-0.00389502717345,0.000763239814863,0.000763239814863,0.000816862037413,0.995353044937
27,persistent_factor,erp,0.117614622649,0.153908397454,0.0362937748048,0.0399963706599,0.0550750922902,0.995505013488
27,persistent_factor,vrp,-0.00465826698831,-0.0038205871364,0.00083767985191,0.00083767985191,0.000883624160295,0.995505013488
28,clean,erp,0.108911937108,0.0784834280455,-0.0304285090625,0.0304285090625,0.0339670845291,0.999977708232
28,clean,vrp,-0.00428276504453,-0.00499236202123,-0.000709596976697,0.000709596976697,0.000787435676046,0.999977708232
28,low_iid,erp,0.108911937108,0.0759552846301,-0.0329566524779,0.0329566524779,0.0339575113196,0.989917722497
28,low_iid,vrp,-0.00428276504453,-0.00424569646762,3.70685769094e-05,0.00056102799543,0.000796440727091,0.989917722497
28,spatial_corr,erp,0.108911937108,0.0772032501318,-0.0317086869762,0.0317086869762,0.0327185479497,0.989366758307
28,spatial_corr,vrp,-0.00428276504453,-0.00446068163291,-0.000177916588384,0.000635854984276,0.0009530061599,0.989366758307
28,persistent_factor,erp,0.108911937108,0.078621047032,-0.030290890076,0.030290890076,0.0312484227951,0.989839562441
28,persistent_factor,vrp,-0.00428276504453,-0.00391939235165,0.000363372692877,0.00057787882538,0.000669840772188,0.989839562441
29,clean,erp,0.122887869753,0.115645151708,-0.00724271804481,0.00745031964489,0.0109304011448,0.999974303633
